time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count
759,177,5.82170925280862,7.638477824382807,-0.13422648086502295,1.732815274892877,2772.3847497423817,898.7674119379537,20
760,179,5.790802970637329,7.742832329124344,0.03414074858634791,1.5466557245367567,2943.904969859274,954.372482721985,14
761,180,5.870859554691373,7.919446589579651,0.11222771166869577,1.474900304720492,3049.9111181362964,988.7377451198838,12
762,178,5.711353463011818,7.901428335248711,0.0328977924359153,1.4125775729230485,2763.3866375203643,895.8508164081233,10
763,178,5.789394588735263,7.877005935428744,0.07804112572344542,1.4321280430790126,2817.759302524131,913.4769324727587,11
764,180,5.7663644450534735,7.724423916643624,0.04129646285971348,1.5013358200544178,2697.4878635473406,874.4882693052928,14
765,180,5.723935710369646,7.57822641976338,0.024939081455646786,1.5788404955395547,2733.6583333005037,886.2127224660431,16
766,181,5.650696848922637,7.365179550606097,-0.04161490724607188,1.6891566903081545,2644.511212236779,857.3137448051175,19
767,182,5.623581339122599,7.196932513167121,0.003932275084152963,1.7219814546895629,2741.2616451976533,888.6783132859339,18
768,180,5.416830104868665,6.92771907958354,-0.060875878014693116,1.7362650740729324,2590.9678343487153,839.9570204661777,19
769,180,5.448580338111837,6.9800627825517045,0.14233754366427295,1.5298969395139046,2781.500505442958,901.7237150461604,11
770,181,5.589412827576873,7.00643087673184,0.17093514326675827,1.5238464375616703,2926.994023920029,948.8898892684829,12
771,179,5.6119707350758565,7.068544986859524,0.22585300903172587,1.49859419662305,2999.2429992183147,972.3112084158516,10
